,name,epochs,dropout,optimizer,activation,batch_size,initializer,learning_rate,layer_size_hl1,layer_size_hl2,layer_size_hl3,layer_size_hl4,layer_size_hl5,optmizer,layerSizeH1,layerSizeHl1,layerSizeHl2,layer_size,channels_one,channels_two,initializer,layer_size_hl2,_timestamp,id,dropout,_runtime,accuracy,optimizer,epochs,best_epoch,layer_size_hl1,batch_size,val_accuracy,best_val_loss,loss,_step,epoch,val_loss,activation,learning_rate,layer_size_hl3,graph,layer_syze_hl3,layer_syze_hl1,layer_syze_hl2,val_categorical_crossentropy,categorical_crossentropy,layer_syze_hl4,layer_syze_hl5,layer_syze
1857,polar-sweep-191,161,0.38773497002632706,sgd,relu,100.0,,0.001,,,,,,,,,,32.0,16.0,32.0,,,1583231897.1137292,,,376.41538190841675,0.5345675349235535,,,156.0,,,0.5923072099685669,0.8391627338624259,0.965323987489807,160.0,160.0,0.8582461677713901,,,,"{'path': 'media/graph/graph_summary_95338f36.graph.json', 'size': 1130, '_type': 'graph-file', 'sha256': '95338f36b9b43fce86eec86b6425dc3edfa1fae73019573f92c031628d7e5225'}",,,,,,,,
1858,legendary-sweep-190,190,0.3395736208287473,sgd,exponential,100.0,,0.001,,,,,,,,,,21.0,16.0,32.0,,,1583231508.94709,,,440.8017864227295,0.2501882314682007,,,27.0,,,0.2499169558286667,1.3259823648650677,NaN,189.0,189.0,NaN,,,,"{'path': 'media/graph/graph_summary_3ae7aa37.graph.json', 'size': 1128, '_type': 'graph-file', 'sha256': '3ae7aa377d3080bc0bf52e7dfd95b5e818dafe9ba1324fbccff9e7880493c8fb'}",,,,,,,,
1859,stoic-sweep-189,222,0.4509847478059714,rmsprop,exponential,100.0,,0.001,,,,,,,,,,26.0,16.0,32.0,,,1583231058.014275,,,596.7635676860809,0.25107401609420776,,,2.0,,,0.25071415305137634,1.2820899999633482,NaN,221.0,221.0,NaN,,,,"{'path': 'media/graph/graph_summary_c7e776e1.graph.json', 'size': 1129, '_type': 'graph-file', 'sha256': 'c7e776e1894a68f9ba1f2494d52d405ba82ed784cc879b560aab8e3be273c3c7'}",,,,,,,,
1860,easy-sweep-188,156,0.30635832565228827,adam,tanh,100.0,,0.001,,,,,,,,,,52.0,16.0,32.0,,,1583230439.6930587,,,372.3517532348633,0.6428982615470886,,,129.0,,,0.6489071846008301,0.6598595933035776,0.6918568498160441,155.0,155.0,0.6670731458324678,,,,"{'sha256': '511cb71ac03477f639fff02ee1f4d57bf836c963563e9cea9413e9fccdf76b43', 'path': 'media/graph/graph_summary_511cb71a.graph.json', 'size': 1131, '_type': 'graph-file'}",,,,,,,,
1861,splendid-sweep-187,54,0.34958028568659116,adam,sigmoid,100.0,,0.001,,,,,,,,,,25.0,16.0,32.0,,,1583230054.8564014,,,131.17585062980652,0.5820895433425903,,,52.0,,,0.6096459031105042,0.7852770170286106,0.8426132702026002,53.0,53.0,0.7882699518633596,,,,"{'size': 1129, '_type': 'graph-file', 'sha256': 'f511c462ab83e926d1cdea26f62a64287fb1fa0a60e535e31b273949dd7b5694', 'path': 'media/graph/graph_summary_f511c462.graph.json'}",,,,,,,,
1862,magic-sweep-186,27,0.3839091646811855,sgd,tanh,100.0,,0.001,,,,,,,,,,40.0,16.0,32.0,,,1583229913.5948083,,,64.67630004882812,0.4841002821922302,,,22.0,,,0.5590247511863708,0.9692675213255312,1.0626355344788052,26.0,26.0,0.9909782659126058,,,,"{'path': 'media/graph/graph_summary_cb3e5522.graph.json', 'size': 1130, '_type': 'graph-file', 'sha256': 'cb3e5522bec246347daae4d376cb9282005ff5b9d66ed9ab52135c4a0c12bb55'}",,,,,,,,
1863,northern-sweep-185,54,0.40663096261535137,rmsprop,relu,100.0,,0.001,,,,,,,,,,14.0,16.0,32.0,,,1583229836.5951314,,,146.87446403503418,0.5703086853027344,,,40.0,,,0.6200093030929565,0.7902430917926384,0.9413029295706844,53.0,53.0,0.8007606165611664,,,,"{'_type': 'graph-file', 'sha256': '8ad73f284fd612d125f5f1aa727b64811adb4f0e7adeeea11f82eba1576a24d1', 'path': 'media/graph/graph_summary_8ad73f28.graph.json', 'size': 1128}",,,,,,,,
1864,cool-sweep-184,213,0.29437755084638395,sgd,tanh,100.0,,0.001,,,,,,,,,,47.0,16.0,32.0,,,1583229663.525938,,,495.4249269962311,0.5701093673706055,,,194.0,,,0.5407559871673584,0.7672520722929824,0.8507213345309536,212.0,212.0,1.0848000817209242,,,,"{'path': 'media/graph/graph_summary_6d04a33d.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '6d04a33d3426e8797d81599b3266327268020c17efdf46b19df57d8488eb5307'}",,,,,,,,
1865,iconic-sweep-183,133,0.13450293669226557,sgd,tanh,100.0,,0.001,,,,,,,,,,44.0,16.0,32.0,,,1583229154.3369296,,,310.79297852516174,0.573342502117157,,,119.0,,,0.5335149168968201,0.7880132890362158,0.8496632407033268,132.0,132.0,1.051229217492298,,,,"{'path': 'media/graph/graph_summary_635224d9.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '635224d9dd43d726393071fd074bc3a2992ca3ee251fd7a5a2f77ef68ac3b7b4'}",,,,,,,,
1866,vocal-sweep-182,52,0.4423276583616994,adam,tanh,100.0,,0.001,,,,,,,,,,15.0,16.0,32.0,,,1583228831.5215833,,,126.47580456733704,0.6056512594223022,,,48.0,,,0.6348236203193665,0.6945243231174614,0.7957300412110544,51.0,51.0,0.7195222857528561,,,,"{'path': 'media/graph/graph_summary_7471d5e0.graph.json', 'size': 1128, '_type': 'graph-file', 'sha256': '7471d5e02d82810e77c11b428c64195973d7a85db3d767e9593e2c36156d933b'}",,,,,,,,
1867,decent-sweep-181,212,0.4775774060604351,rmsprop,exponential,100.0,,0.001,,,,,,,,,,93.0,16.0,32.0,,,1583228660.009724,,,570.9339184761047,0.25040966272354126,,,2.0,,,0.25164419412612915,1.2446382342957345,NaN,211.0,211.0,NaN,,,,"{'_type': 'graph-file', 'sha256': 'f4a565587a4b78e39cfcd95417132d15e55f99c604c3a213e665b4e6a086c72a', 'path': 'media/graph/graph_summary_f4a56558.graph.json', 'size': 1131}",,,,,,,,
1868,bumbling-sweep-180,226,0.4194103294933872,sgd,tanh,100.0,,0.001,,,,,,,,,,10.0,16.0,32.0,,,1583228002.667796,,,523.3993570804596,0.43381017446517944,,,219.0,,,0.46289774775505066,1.024388721003007,1.1233719716307975,225.0,225.0,1.0801642049565028,,,,"{'sha256': 'b26fc13921319662b610d1e6aaf95184cc19aa82a9f75fd0cb520e8c672f4f05', 'path': 'media/graph/graph_summary_b26fc139.graph.json', 'size': 1128, '_type': 'graph-file'}",,,,,,,,
1869,wise-sweep-179,120,0.2740473834935678,adam,exponential,100.0,,0.001,,,,,,,,,,90.0,16.0,32.0,,,1583227460.075488,,,289.2992765903473,0.25076398253440857,,,2.0,,,0.2483890205621719,1.2280466911254715,NaN,119.0,119.0,NaN,,,,"{'path': 'media/graph/graph_summary_5421f68d.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '5421f68dd7310a90c23338f54295922389a4b7673c32c88cb10ab69f0098aaa4'}",,,,,,,,
1870,toasty-sweep-178,36,0.13913367947814492,sgd,sigmoid,100.0,,0.001,,,,,,,,,,76.0,16.0,32.0,,,1583227161.7213647,,,86.61103224754333,0.34281855821609497,,,35.0,,,0.3544808328151703,1.2841626317098926,1.305152446740364,35.0,35.0,1.2841626317098926,,,,"{'sha256': '46c119a137cca730c165f05bbae50b063cea321157e2b2bf2ec9e9056717db31', 'path': 'media/graph/graph_summary_46c119a1.graph.json', 'size': 1131, '_type': 'graph-file'}",,,,,,,,
1871,firm-sweep-177,118,0.2594233304060574,sgd,tanh,100.0,,0.001,,,,,,,,,,58.0,16.0,32.0,,,1583227062.5012813,,,274.6658613681793,0.5612294673919678,,,109.0,,,0.5857968330383301,0.7973755099864795,0.8745113023912692,117.0,117.0,0.8249264331321055,,,,"{'path': 'media/graph/graph_summary_3313163c.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '3313163c397857252b8bba02c171b5306a240e745ab5aa740a07cfefb44ab09f'}",,,,,,,,
1872,rural-sweep-176,151,0.413217255777231,rmsprop,relu,100.0,,0.001,,,,,,,,,,85.0,16.0,32.0,,,1583226696.7351587,,,404.04700112342834,0.6109880805015564,,,22.0,,,0.6437255144119263,0.7350477940157736,0.9665832332684324,150.0,150.0,0.7934301785655983,,,,"{'path': 'media/graph/graph_summary_b7fe7695.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'b7fe769524433a8e52ee0cad086d3c075184dcff731ff4c4caf9659a776656d5'}",,,,,,,,
1873,scarlet-sweep-175,94,0.3130760505849175,sgd,tanh,100.0,,0.001,,,,,,,,,,73.0,16.0,32.0,,,1583226279.650525,,,221.2090516090393,0.5514194369316101,,,90.0,,,0.5620142221450806,0.8165895771478994,0.8996953725329091,93.0,93.0,0.858275953809708,,,,"{'path': 'media/graph/graph_summary_4063a0ce.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '4063a0ce657ff3b276bc20b44cf166fa85c33b2aa6f7d8c4d9933d6e4ce5b74b'}",,,,,,,,
1874,fanciful-sweep-174,124,0.29834061748917456,sgd,tanh,100.0,,0.001,,,,,,,,,,31.0,16.0,32.0,,,1583226044.1249764,,,289.45087909698486,0.5590150356292725,,,120.0,,,0.5771607160568237,0.8115704873982501,0.8974338427395219,123.0,123.0,0.8645806512840244,,,,"{'path': 'media/graph/graph_summary_967832e3.graph.json', 'size': 1129, '_type': 'graph-file', 'sha256': '967832e38298e23fef7a23910f185728c97e6fa9c8d953cd9cc95155ac8a78ca'}",,,,,,,,
1875,gallant-sweep-173,88,0.2755439888726653,rmsprop,relu,100.0,,0.001,,,,,,,,,,98.0,16.0,32.0,,,1583225796.2808397,,,123.07430338859558,0.6174985766410828,,,31.0,,,0.6402710676193237,0.7287667651259764,0.7956851604380384,31.0,31.0,0.7287667651259764,,,,"{'sha256': '165b8ecee67e89c3313f673b2384dc5cc6514e2f40de19079b4d97d609ddad3a', 'path': 'media/graph/graph_summary_165b8ece.graph.json', 'size': 1131, '_type': 'graph-file'}",,,,,,,,
1876,fast-sweep-172,161,0.22233499714723123,adam,sigmoid,100.0,,0.001,,,,,,,,,,100.0,16.0,32.0,,,1583225673.8073058,,,386.8935856819153,0.6546570062637329,,,158.0,,,0.6586726903915405,0.6527256589628633,0.6733505077981152,160.0,160.0,0.6541804063975878,,,,"{'size': 1136, '_type': 'graph-file', 'sha256': '4acdfef34dd63e408de9acbde76c68b9301b4a381784aabe2246624e4e7841aa', 'path': 'media/graph/graph_summary_4acdfef3.graph.json'}",,,,,,,,
1877,ethereal-sweep-171,111,0.2555822872125546,adam,sigmoid,100.0,,0.001,,,,,,,,,,13.0,16.0,32.0,,,1583225621.2866645,,0.2555822872125546,373.98196363449097,0.6344119310379028,adam,111,109.0,,,0.6340264678001404,0.7109494077136158,0.7173680321695822,111.0,110.0,0.7198433013150187,sigmoid,,,"{'sha256': '88598c4b40fcaf4e0ab739f363accb75284512ab8a7748ef14c7525b9775208d', 'path': 'media/graph/graph_summary_88598c4b.graph.json', 'size': 1128, '_type': 'graph-file'}",,,,,,,,13
1878,apricot-sweep-170,43,0.31608941718183703,rmsprop,sigmoid,100.0,,0.001,,,,,,,,,,31.0,16.0,32.0,,,1583225276.4568334,,,116.97186303138731,0.5982550382614136,,,41.0,,,0.6319006085395813,0.7427805616460765,0.8178805844677873,42.0,42.0,0.7439813514900296,,,,"{'path': 'media/graph/graph_summary_967832e3.graph.json', 'size': 1129, '_type': 'graph-file', 'sha256': '967832e38298e23fef7a23910f185728c97e6fa9c8d953cd9cc95155ac8a78ca'}",,,,,,,,
1879,good-sweep-169,120,0.13275553084700978,rmsprop,relu,100.0,,0.001,,,,,,,,,,75.0,16.0,32.0,,,1583225199.202973,,0.13275553084700978,441.5984830856323,0.6549118161201477,rmsprop,120,119.0,,,0.6550853848457336,0.6704322900485733,0.6934572394331674,120.0,119.0,0.6704322900485733,relu,,,"{'path': 'media/graph/graph_summary_a1aa9231.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'a1aa9231d45277329606da7ab2b053fe9679b8e7bc29d95aa98401199799a203'}",,,,,,,,75
1880,swift-sweep-168,212,0.4945402553059979,adam,sigmoid,100.0,,0.001,,,,,,,,,,91.0,16.0,32.0,,,1583225105.918209,,,510.3652997016907,0.5976349711418152,,,210.0,,,0.6402710676193237,0.6874292604845481,0.7920471897984878,211.0,211.0,0.6960438183674438,,,,"{'path': 'media/graph/graph_summary_650542ad.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '650542ad5f3890c7e6f9f5690ad1b0e9bf629f8bb8cbb6bee06acec918c2e6ea'}",,,,,,,,
1881,zesty-sweep-167,89,0.233158066969945,adam,exponential,100.0,,0.001,,,,,,,,,,28.0,16.0,32.0,,,1583224743.3258998,,0.233158066969945,299.3136839866638,0.2542530596256256,adam,89,39.0,,,0.2544343173503876,0.8029431000323198,NaN,89.0,88.0,NaN,exponential,,,"{'size': 1129, '_type': 'graph-file', 'sha256': '73ec070cdb57807dac8d115538be270a5d8dcfcd3f180ea718ee793ae5b1707a', 'path': 'media/graph/graph_summary_73ec070c.graph.json'}",,,,,,,,28
1882,golden-sweep-166,206,0.13985969815274416,adam,relu,100.0,,0.001,,,,,,,,,,44.0,16.0,32.0,,,1583224529.6124103,,,492.45745277404785,0.6592187285423279,,,178.0,,,0.6607984900474548,0.6425244763967706,0.659725999231568,205.0,205.0,0.6466797463824042,,,,"{'sha256': '635224d9dd43d726393071fd074bc3a2992ca3ee251fd7a5a2f77ef68ac3b7b4', 'path': 'media/graph/graph_summary_635224d9.graph.json', 'size': 1131, '_type': 'graph-file'}",,,,,,,,
1883,exalted-sweep-165,187,0.42441515863009815,sgd,exponential,100.0,,0.001,,,,,,,,,,88.0,16.0,32.0,,,1583224387.823424,,0.42441515863009815,598.7026042938232,0.2503390908241272,sgd,187,78.0,,,0.24646249413490295,1.3121534871998035,NaN,187.0,186.0,NaN,exponential,,,"{'path': 'media/graph/graph_summary_6fe214bf.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '6fe214bf6cc3ffe74e8842f47d14ec4d983c03e1df2a926b87d5928658327871'}",,,,,,,,88
1884,visionary-sweep-164,60,0.49531093889360145,adam,tanh,100.0,,0.001,,,,,,,,,,70.0,16.0,32.0,,,1583223774.2096784,,0.49531093889360145,203.32278680801392,0.6426661610603333,adam,60,45.0,,,0.6374809145927429,0.6945121826574683,0.6954494159735812,60.0,59.0,0.703648533031868,tanh,,,"{'path': 'media/graph/graph_summary_b17eb8f9.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'b17eb8f9f962fcb52cc87bcc49ba22c7eaae0a3395710baff6feec428a0fbc19'}",,,,,,,,70
1885,eternal-sweep-163,190,0.11557895995491144,rmsprop,exponential,100.0,,0.001,,,,,,,,,,61.0,16.0,32.0,,,1583224002.3994048,,,510.48090529441833,0.25067541003227234,,,3.0,,,0.24852189421653748,0.976785525819166,NaN,189.0,189.0,NaN,,,,"{'size': 1131, '_type': 'graph-file', 'sha256': '053e748f1b9deaa4dc0bca31c344e1cd4eb4e8c26ee50f500e26e305ce02dedb', 'path': 'media/graph/graph_summary_053e748f.graph.json'}",,,,,,,,
1886,dulcet-sweep-162,152,0.27684388249830816,adam,sigmoid,100.0,,0.001,,,,,,,,,,84.0,16.0,32.0,,,1583223525.7052338,,0.27684388249830816,507.5440754890442,0.6486339569091797,adam,152,148.0,,,0.6566797494888306,0.6554644806499237,0.6637546058981669,152.0,151.0,0.6574510530380762,sigmoid,,,"{'path': 'media/graph/graph_summary_c64355ef.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'c64355efbe89ca0315f2adb4dd0a2425b15df8b068bd7fa822e4b0d1f5116acc'}",,,,,,,,84
1887,comfy-sweep-161,30,0.1200652112003136,adam,relu,100.0,,0.001,,,,,,,,,,53.0,16.0,32.0,,,1583223002.878879,,0.1200652112003136,107.2630739212036,0.6405735611915588,adam,30,23.0,,,0.6423304080963135,0.6602180115683074,0.6861806782842768,30.0,29.0,0.6815491072729102,relu,,,"{'path': 'media/graph/graph_summary_ac75bda3.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'ac75bda35a52195d4b3cae93a185488b098a2f5f896faf636b4b4c629ecf4003'}",,,,,,,,53
1888,warm-sweep-160,249,0.14584576598961246,adam,relu,100.0,,0.001,,,,,,,,,,63.0,16.0,32.0,,,1583223447.6432345,,,598.0313122272491,0.6591301560401917,,,206.0,,,0.668438196182251,0.6364905194535981,0.6550339587691761,248.0,248.0,0.6402464507941209,,,,"{'_type': 'graph-file', 'sha256': '21c45f91e39da76517f97d99cc673f89e411f5e858f83310bd017353c4ba954b', 'path': 'media/graph/graph_summary_21c45f91.graph.json', 'size': 1131}",,,,,,,,
1889,fast-sweep-159,63,0.12442864379440628,sgd,sigmoid,100.0,,0.001,,,,,,,,,,39.0,16.0,32.0,,,1583222835.5939906,,,149.02551937103271,0.3850923478603363,,,62.0,,,0.4043048024177551,1.1964669715350058,1.2364496413132102,62.0,62.0,1.1964669715350058,,,,"{'path': 'media/graph/graph_summary_52a60e47.graph.json', 'size': 1130, '_type': 'graph-file', 'sha256': '52a60e4752d5a56d47e1a501487c8a5644992756719fab9da74d5f93797000f7'}",,,,,,,,
1890,major-sweep-158,160,0.44884525829405264,rmsprop,relu,100.0,,0.001,,,,,,,,,,43.0,16.0,32.0,,,1583222632.887333,,,431.6281139850617,0.5557155013084412,,,29.0,,,0.6216036677360535,0.7467217097458694,1.0548203829392957,159.0,159.0,0.872519360605145,,,,"{'size': 1130, '_type': 'graph-file', 'sha256': '56cfc40502d4f57ccaa1330a6d514d3a3a525b540752475b9711adab57616acd', 'path': 'media/graph/graph_summary_56cfc405.graph.json'}",,,,,,,,
1891,cosmic-sweep-157,242,0.409116130730239,sgd,sigmoid,100.0,,0.001,,,,,,,,,,80.0,16.0,32.0,,,1583222843.582789,,0.409116130730239,777.5540232658386,0.4914551377296448,sgd,242,241.0,,,0.4876768887042999,1.126402157189117,1.1230133838418888,242.0,241.0,1.126402157189117,sigmoid,,,"{'path': 'media/graph/graph_summary_ca92080c.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'ca92080c1d5206975726d6d22199bc32082c703e19683fcdaa32f091de8e2551'}",,,,,,,,80
1892,cool-sweep-156,185,0.4917836248702949,adam,relu,100.0,,0.001,,,,,,,,,,72.0,16.0,32.0,,,1583222156.1643083,,,444.7333436012268,0.6137561202049255,,,180.0,,,0.6451870203018188,0.6874928078025486,0.7662061385985593,184.0,184.0,0.6953638883822703,,,,"{'path': 'media/graph/graph_summary_856bb703.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '856bb70334153f91a5700a6049a571bbafeefda9783ee0713c74d5235571b803'}",,,,,,,,
1893,still-sweep-155,142,0.12774427725675297,adam,exponential,100.0,,0.001,,,,,,,,,,81.0,16.0,32.0,,,1583221701.080809,,,341.5953505039215,0.2504318058490753,,,4.0,,,0.24945193529129028,0.9740690553749802,NaN,141.0,141.0,NaN,,,,"{'size': 1131, '_type': 'graph-file', 'sha256': 'a997a49faf58289b9774d3b62cb8d378573a1796fab6eda9da76b23d0081cdb4', 'path': 'media/graph/graph_summary_a997a49f.graph.json'}",,,,,,,,
1894,colorful-sweep-154,213,0.32071220370332454,adam,exponential,100.0,,0.001,,,,,,,,,,39.0,16.0,32.0,,,1583222030.576106,,0.32071220370332454,708.759782075882,0.24840147793293,adam,213,3.0,,,0.2477911412715912,1.2412622890971012,NaN,213.0,212.0,NaN,exponential,,,"{'size': 1130, '_type': 'graph-file', 'sha256': '52a60e4752d5a56d47e1a501487c8a5644992756719fab9da74d5f93797000f7', 'path': 'media/graph/graph_summary_52a60e47.graph.json'}",,,,,,,,39
1895,major-sweep-153,126,0.40863272379424986,adam,tanh,100.0,,0.001,,,,,,,,,,54.0,16.0,32.0,,,1583221344.4353669,,,304.3161358833313,0.6237875819206238,,,110.0,,,0.6491729021072388,0.6736355477026243,0.7347001133316607,125.0,125.0,0.6783508158067465,,,,"{'size': 1131, '_type': 'graph-file', 'sha256': '09a82c27c5e89b82eae747ccdad3047bc53def4c9f5513d2f9579074f8022dcf', 'path': 'media/graph/graph_summary_09a82c27.graph.json'}",,,,,,,,
1896,still-sweep-152,125,0.25405004732265235,adam,relu,100.0,,0.001,,,,,,,,,,16.0,16.0,32.0,,,1583221030.406354,,,298.7146203517914,0.6404623985290527,,,113.0,,,0.6469806432723999,0.6687182059899712,0.7085672809745155,124.0,124.0,0.6823667353279589,,,,"{'path': 'media/graph/graph_summary_4d3380f9.graph.json', 'size': 1128, '_type': 'graph-file', 'sha256': '4d3380f9a626f31d01147d73d20d06372b46da691aaec59e6c6c3deeb3aa85d0'}",,,,,,,,
1897,lucky-sweep-151,194,0.3244086846345273,adam,relu,100.0,,0.001,,,,,,,,,,75.0,16.0,32.0,,,1583221291.814471,,0.3244086846345273,666.754198551178,0.6469676494598389,adam,194,162.0,,,0.6482428908348083,0.6639441696027739,0.6767366932450605,194.0,193.0,0.6769101146621213,relu,,,"{'sha256': 'a1aa9231d45277329606da7ab2b053fe9679b8e7bc29d95aa98401199799a203', 'path': 'media/graph/graph_summary_a1aa9231.graph.json', 'size': 1131, '_type': 'graph-file'}",,,,,,,,75
1898,vibrant-sweep-150,127,0.42432058886525015,adam,sigmoid,100.0,,0.001,,,,,,,,,,42.0,16.0,32.0,,,1583220718.6266806,,,305.7379562854767,0.6180742979049683,,,122.0,,,0.6411346793174744,0.6985650255316905,0.7759131499882463,126.0,126.0,0.7017398133892748,,,,"{'path': 'media/graph/graph_summary_a37eb911.graph.json', 'size': 1130, '_type': 'graph-file', 'sha256': 'a37eb911ba2db49227b3ef64c02d082b1169d032d9c5de23045963287cb3addd'}",,,,,,,,
1899,warm-sweep-149,59,0.41905076828834487,rmsprop,tanh,100.0,,0.001,,,,,,,,,,61.0,16.0,32.0,,,1583220609.9236257,,0.41905076828834487,229.81520104408264,0.6453012824058533,rmsprop,59,55.0,,,0.637680172920227,0.6902238528752085,0.6934763842117784,59.0,58.0,0.6998135208180757,tanh,,,"{'path': 'media/graph/graph_summary_053e748f.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '053e748f1b9deaa4dc0bca31c344e1cd4eb4e8c26ee50f500e26e305ce02dedb'}",,,,,,,,61
1900,jumping-sweep-148,35,0.49668913531771464,adam,tanh,100.0,,0.001,,,,,,,,,,60.0,16.0,32.0,,,1583220368.8248222,,0.49668913531771464,127.03786706924438,0.6361170411109924,adam,35,34.0,,,0.6337606906890869,0.7005821816875144,0.6952196835154966,35.0,34.0,0.7005821816875144,tanh,,,"{'path': 'media/graph/graph_summary_f18457a6.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'f18457a6527f308d13b7efabe2abf864e6cb48426dd6f01a9cfcf568366ca51c'}",,,,,,,,60
1901,easy-sweep-147,115,0.4721219275259708,adam,exponential,100.0,,0.001,,,,,,,,,,67.0,16.0,32.0,,,1583220401.8378282,,,276.1576793193817,0.2504982650279999,,,7.0,,,0.2500498294830322,1.3072488315872186,NaN,114.0,114.0,NaN,,,,"{'path': 'media/graph/graph_summary_41890c40.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '41890c40dcdc045e95edf6e7323e998bd2c0bc2dfcfd874e4b48e1e0b42f4bd2'}",,,,,,,,
1902,rural-sweep-146,42,0.428222934813444,adam,relu,100.0,,0.001,,,,,,,,,,63.0,16.0,32.0,,,1583220111.7486598,,,103.02632093429564,0.6074449419975281,,,38.0,,,0.6359529495239258,0.6940926107498353,0.7770826441650664,41.0,41.0,0.7178231007687113,,,,"{'_type': 'graph-file', 'sha256': '21c45f91e39da76517f97d99cc673f89e411f5e858f83310bd017353c4ba954b', 'path': 'media/graph/graph_summary_21c45f91.graph.json', 'size': 1131}",,,,,,,,
1903,radiant-sweep-145,78,0.16866640397147498,rmsprop,sigmoid,100.0,,0.001,,,,,,,,,,96.0,16.0,32.0,,,1583220230.9842596,,0.16866640397147498,303.5574703216553,0.6520054340362549,rmsprop,78,77.0,,,0.6546867489814758,0.669181517087082,0.6765495353233812,78.0,77.0,0.669181517087082,sigmoid,,,"{'path': 'media/graph/graph_summary_b3c01bc8.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'b3c01bc857643988b91729c4c443e9b91b5fd630a6b31cb0022134b6ec420559'}",,,,,,,,96
1904,wild-sweep-144,47,0.220094416572867,rmsprop,exponential,100.0,,0.001,,,,,,,,,,10.0,16.0,32.0,,,1583219995.9116435,,,127.29644441604614,0.24874883890151975,,,2.0,,,0.2493190765380859,1.1725145388162708,NaN,46.0,46.0,NaN,,,,"{'path': 'media/graph/graph_summary_b26fc139.graph.json', 'size': 1128, '_type': 'graph-file', 'sha256': 'b26fc13921319662b610d1e6aaf95184cc19aa82a9f75fd0cb520e8c672f4f05'}",,,,,,,,
1905,fallen-sweep-143,191,0.3438448889163411,rmsprop,sigmoid,100.0,,0.001,,,,,,,,,,54.0,16.0,32.0,,,1583219835.6363108,,,514.8749489784241,0.6293015480041504,,,125.0,,,0.6495715379714966,0.6934020038000461,0.7741048096992754,190.0,190.0,0.7067035773002704,,,,"{'path': 'media/graph/graph_summary_09a82c27.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': '09a82c27c5e89b82eae747ccdad3047bc53def4c9f5513d2f9579074f8022dcf'}",,,,,,,,
1906,generous-sweep-142,184,0.23141546107687408,sgd,sigmoid,100.0,,0.001,,,,,,,,,,56.0,16.0,32.0,,,1583219900.4233186,,0.23141546107687408,616.9805896282196,0.4893625378608704,sgd,184,183.0,,,0.4872782826423645,1.0819465307779803,1.0781912249757486,184.0,183.0,1.0819465307779803,sigmoid,,,"{'path': 'media/graph/graph_summary_e1e0de60.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'e1e0de60c44cf8960eb7b0a6cc97a9cfc17363d6b33969b441cc05cc721a4ced'}",,,,,,,,56
1907,swept-sweep-141,80,0.3316362088821433,adam,sigmoid,100.0,,0.001,,,,,,,,,,18.0,16.0,32.0,,,1583219307.8391492,,,194.536071062088,0.5716152191162109,,,79.0,,,0.6087822914123535,0.7771120592936925,0.8501489370252219,79.0,79.0,0.7771120592936925,,,,"{'sha256': '41dad8a43bf819a606b2f98add4878f8c6444ccbc605867f1e67e70ae9c02ad9', 'path': 'media/graph/graph_summary_41dad8a4.graph.json', 'size': 1128, '_type': 'graph-file'}",,,,,,,,
1908,morning-sweep-140,102,0.13945338753105574,rmsprop,relu,100.0,,0.001,,,,,,,,,,70.0,16.0,32.0,,,1583219099.34553,,,276.5965790748596,0.6371185779571533,,,44.0,,,0.6513651609420776,0.6782593180165056,0.7434166367295054,101.0,101.0,0.704404342857966,,,,"{'path': 'media/graph/graph_summary_b17eb8f9.graph.json', 'size': 1131, '_type': 'graph-file', 'sha256': 'b17eb8f9f962fcb52cc87bcc49ba22c7eaae0a3395710baff6feec428a0fbc19'}",,,,,,,,
1909,glad-sweep-139,93,0.34959540193792693,rmsprop,relu,100.0,,0.001,,,,,,,,,,38.0,16.0,32.0,,,1583218808.1246145,,,251.715749502182,0.6258691549301147,,,53.0,,,0.6415996551513672,0.7022509109393422,0.8504750289630413,92.0,92.0,0.7145412281281305,,,,"{'path': 'media/graph/graph_summary_756929aa.graph.json', 'size': 1130, '_type': 'graph-file', 'sha256': '756929aafa7b5b6a4a59c8f270a59e32f8907c425abf725e4c1e82a0db9d3c09'}",,,,,,,,
